;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
352;Calera de Tango;No;Mapuche;Mujer;81;2017;13403
353;Calera de Tango;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;610;2017;13403
354;Calle Larga;No;No pertenece a ningún pueblo indígena;Hombre;754;2017;5302
355;Calle Larga;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1315;2017;5302
356;Calle Larga;No;No pertenece a ningún pueblo indígena;Mujer;1454;2017;5302
357;Calle Larga;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;779;2017;5302
358;Calle Larga;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;169;2017;5302
359;Calle Larga;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;43;2017;5302
360;Camarones;No;Aimara;Hombre;364;2017;15102
361;Camarones;No;No pertenece a ningún pueblo indígena;Hombre;55;2017;15102
362;Camarones;No;No pertenece a ningún pueblo indígena;Mujer;57;2017;15102
363;Camarones;No;Aimara;Mujer;273;2017;15102
364;Camiña;No;Aimara;Mujer;20;2017;1402
365;Camiña;No;Aimara;Hombre;9;2017;1402
366;Camiña;Sí, en otra época del año;Aimara;Mujer;104;2017;1402
367;Camiña;Sí, en otra época del año;Aimara;Hombre;29;2017;1402
368;Canela;No;Diaguita;Mujer;20;2017;4202
369;Canela;No;No pertenece a ningún pueblo indígena;Mujer;1596;2017;4202
370;Canela;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;330;2017;4202
371;Canela;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;197;2017;4202
372;Canela;No;No pertenece a ningún pueblo indígena;Hombre;624;2017;4202
373;Canela;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;258;2017;4202
374;Canela;Si, ahora mismo;Mapuche;Hombre;12;2017;4202
375;Canela;Si, ahora mismo;Mapuche;Mujer;13;2017;4202
376;Canela;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;269;2017;4202
377;Canela;No;Diaguita;Hombre;7;2017;4202
378;Cañete;No;Mapuche;Mujer;1434;2017;8203
379;Cañete;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;347;2017;8203
380;Cañete;Si, ahora mismo;Mapuche;Mujer;475;2017;8203
381;Cañete;Si, ahora mismo;Mapuche;Hombre;73;2017;8203
382;Cañete;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;381;2017;8203
383;Cañete;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;738;2017;8203
384;Cañete;No;No pertenece a ningún pueblo indígena;Hombre;3576;2017;8203
385;Cañete;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;795;2017;8203
386;Cañete;No;Mapuche;Hombre;602;2017;8203
387;Cañete;No;No pertenece a ningún pueblo indígena;Mujer;6745;2017;8203
388;Carahue;No;Aimara;Hombre;48;2017;9102
389;Carahue;No;Mapuche;Hombre;1054;2017;9102
390;Carahue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;503;2017;9102
391;Carahue;No;No pertenece a ningún pueblo indígena;Mujer;2084;2017;9102
392;Carahue;Sí, en otra época del año;Mapuche;Hombre;48;2017;9102
393;Carahue;Si, ahora mismo;Mapuche;Hombre;254;2017;9102
394;Carahue;No;No pertenece a ningún pueblo indígena;Hombre;1499;2017;9102
395;Carahue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;390;2017;9102
396;Carahue;Sí, en otra época del año;Mapuche;Mujer;836;2017;9102
397;Carahue;No;Mapuche;Mujer;2406;2017;9102
398;Carahue;Si, ahora mismo;Mapuche;Mujer;330;2017;9102
399;Carahue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;229;2017;9102
400;Carahue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;92;2017;9102
401;Cartagena;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;939;2017;5603
402;Cartagena;No;Mapuche;Mujer;801;2017;5603
403;Cartagena;Si, ahora mismo;Mapuche;Hombre;267;2017;5603
404;Cartagena;Sí, en otra época del año;Mapuche;Mujer;267;2017;5603
405;Cartagena;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;265;2017;5603
406;Cartagena;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;343;2017;5603
407;Cartagena;No;Mapuche;Hombre;39;2017;5603
408;Cartagena;Si, ahora mismo;Mapuche;Mujer;267;2017;5603
409;Cartagena;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1565;2017;5603
410;Cartagena;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;581;2017;5603
411;Cartagena;No;No pertenece a ningún pueblo indígena;Hombre;2728;2017;5603
412;Cartagena;No;No pertenece a ningún pueblo indígena;Mujer;4722;2017;5603
413;Casablanca;No;No pertenece a ningún pueblo indígena;Hombre;2522;2017;5102
414;Casablanca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;687;2017;5102
415;Casablanca;Sí, en otra época del año;Mapuche;Hombre;138;2017;5102
416;Casablanca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;197;2017;5102
417;Casablanca;Si, ahora mismo;Mapuche;Hombre;97;2017;5102
418;Casablanca;Si, ahora mismo;Mapuche;Mujer;97;2017;5102
419;Casablanca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1491;2017;5102
420;Casablanca;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;100;2017;5102
421;Casablanca;No;No pertenece a ningún pueblo indígena;Mujer;4283;2017;5102
422;Casablanca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1535;2017;5102
423;Castro;No;Aimara;Hombre;99;2017;10201
424;Castro;No;No pertenece a ningún pueblo indígena;Mujer;8351;2017;10201
425;Castro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;880;2017;10201
426;Castro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;949;2017;10201
427;Castro;No;No pertenece a ningún pueblo indígena;Hombre;3682;2017;10201
428;Castro;Si, ahora mismo;Mapuche;Hombre;256;2017;10201
429;Castro;Si, ahora mismo;Mapuche;Mujer;607;2017;10201
430;Castro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1570;2017;10201
431;Castro;Sí, en otra época del año;Mapuche;Mujer;260;2017;10201
432;Castro;No;Mapuche;Mujer;2276;2017;10201
433;Castro;Sí, en otra época del año;Mapuche;Hombre;318;2017;10201
434;Castro;No;Mapuche;Hombre;1650;2017;10201
435;Castro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;686;2017;10201
436;Catemu;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;175;2017;5702
437;Catemu;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;720;2017;5702
438;Catemu;No;No pertenece a ningún pueblo indígena;Hombre;1664;2017;5702
439;Catemu;No;No pertenece a ningún pueblo indígena;Mujer;2617;2017;5702
440;Catemu;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;694;2017;5702
441;Catemu;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;429;2017;5702
442;Cauquenes;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;36;2017;7201
443;Cauquenes;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1787;2017;7201
444;Cauquenes;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1806;2017;7201
445;Cauquenes;No;Mapuche;Hombre;71;2017;7201
446;Cauquenes;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1319;2017;7201
447;Cauquenes;No;No pertenece a ningún pueblo indígena;Hombre;3589;2017;7201
448;Cauquenes;No;No pertenece a ningún pueblo indígena;Mujer;8018;2017;7201
449;Cauquenes;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;151;2017;7201
450;Cauquenes;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;523;2017;7201
451;Cauquenes;No;Mapuche;Mujer;71;2017;7201
452;Cerrillos;No;No pertenece a ningún pueblo indígena;Mujer;7999;2017;13102
453;Cerrillos;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1436;2017;13102
454;Cerrillos;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;364;2017;13102
455;Cerrillos;No;No pertenece a ningún pueblo indígena;Hombre;3226;2017;13102
456;Cerrillos;Si, ahora mismo;Mapuche;Mujer;307;2017;13102
457;Cerrillos;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1218;2017;13102
458;Cerrillos;No;Mapuche;Mujer;527;2017;13102
459;Cerrillos;No;Mapuche;Hombre;326;2017;13102
460;Cerrillos;Sí, en otra época del año;Mapuche;Hombre;182;2017;13102
461;Cerrillos;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;759;2017;13102
462;Cerro Navia;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;502;2017;13103
463;Cerro Navia;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3268;2017;13103
464;Cerro Navia;Si, ahora mismo;No sabe/no responde;Hombre;160;2017;13103
465;Cerro Navia;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2943;2017;13103
466;Cerro Navia;Si, ahora mismo;Mapuche;Hombre;330;2017;13103
467;Cerro Navia;Sí, en otra época del año;Diaguita;Hombre;148;2017;13103
468;Cerro Navia;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;182;2017;13103
469;Cerro Navia;No;Mapuche;Mujer;924;2017;13103
470;Cerro Navia;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;4842;2017;13103
471;Cerro Navia;No;No pertenece a ningún pueblo indígena;Mujer;18496;2017;13103
472;Cerro Navia;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;870;2017;13103
473;Cerro Navia;No;Mapuche;Hombre;745;2017;13103
474;Cerro Navia;No;No sabe/no responde;Mujer;160;2017;13103
475;Cerro Navia;Sí, en otra época del año;Mapuche;Mujer;209;2017;13103
476;Cerro Navia;Si, ahora mismo;Mapuche;Mujer;419;2017;13103
477;Cerro Navia;No;No pertenece a ningún pueblo indígena;Hombre;6034;2017;13103
478;Cerro Navia;Si, ahora mismo;Atacameño (Likan-Antai);Hombre;363;2017;13103
479;Cerro Navia;Si, ahora mismo;Quechua;Hombre;376;2017;13103
480;Chanco;No;No pertenece a ningún pueblo indígena;Hombre;1048;2017;7202
481;Chanco;No;Aimara;Hombre;21;2017;7202
482;Chanco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;119;2017;7202
483;Chanco;Si, ahora mismo;Mapuche;Hombre;26;2017;7202
484;Chanco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;118;2017;7202
485;Chanco;No;Mapuche;Mujer;26;2017;7202
486;Chanco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;140;2017;7202
487;Chanco;No;No pertenece a ningún pueblo indígena;Mujer;2114;2017;7202
488;Chanco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;319;2017;7202
489;Chañaral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;453;2017;3201
490;Chañaral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;301;2017;3201
491;Chañaral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1421;2017;3201
492;Chañaral;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;37;2017;3201
493;Chañaral;No sabe/no responde;Aimara;Mujer;48;2017;3201
494;Chañaral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;299;2017;3201
495;Chañaral;Sí, en otra época del año;Collas;Mujer;58;2017;3201
496;Chañaral;No;No pertenece a ningún pueblo indígena;Mujer;1156;2017;3201
497;Chañaral;No;No pertenece a ningún pueblo indígena;Hombre;805;2017;3201
498;Chépica;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;346;2017;6302
499;Chépica;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;489;2017;6302
500;Chépica;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;28;2017;6302
501;Chépica;No;No pertenece a ningún pueblo indígena;Hombre;1324;2017;6302
502;Chépica;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;275;2017;6302
503;Chépica;No;No pertenece a ningún pueblo indígena;Mujer;2546;2017;6302
504;Chépica;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;398;2017;6302
505;Chiguayante;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;71;2017;8103
506;Chiguayante;Sí, en otra época del año;Mapuche;Hombre;65;2017;8103
507;Chiguayante;No;Mapuche;Mujer;2922;2017;8103
508;Chiguayante;No;No pertenece a ningún pueblo indígena;Mujer;27294;2017;8103
509;Chiguayante;No;No pertenece a ningún pueblo indígena;Hombre;14527;2017;8103
510;Chiguayante;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;8442;2017;8103
511;Chiguayante;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;6117;2017;8103
512;Chiguayante;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;857;2017;8103
513;Chiguayante;Sí, en otra época del año;Mapuche;Mujer;192;2017;8103
514;Chiguayante;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;4761;2017;8103
515;Chiguayante;No;Mapuche;Hombre;674;2017;8103
516;Chiguayante;Si, ahora mismo;Mapuche;Mujer;436;2017;8103
517;Chile Chico;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;51;2017;11401
518;Chile Chico;No;No pertenece a ningún pueblo indígena;Mujer;867;2017;11401
519;Chile Chico;Si, ahora mismo;Mapuche;Mujer;53;2017;11401
520;Chile Chico;No;Mapuche;Hombre;51;2017;11401
521;Chile Chico;No;No pertenece a ningún pueblo indígena;Hombre;540;2017;11401
522;Chile Chico;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;198;2017;11401
523;Chile Chico;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;164;2017;11401
524;Chile Chico;No;Mapuche;Mujer;54;2017;11401
525;Chillán;Si, ahora mismo;Mapuche;Mujer;319;2017;16101
526;Chillán;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;4897;2017;16101
527;Chillán;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;8455;2017;16101
528;Chillán;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;5112;2017;16101
529;Chillán;Sí, en otra época del año;Mapuche;Hombre;325;2017;16101
530;Chillán;No;Mapuche;Mujer;550;2017;16101
531;Chillán;No;Mapuche;Hombre;360;2017;16101
532;Chillán;Sí, en otra época del año;Mapuche;Mujer;340;2017;16101
533;Chillán;No;No pertenece a ningún pueblo indígena;Mujer;26895;2017;16101
534;Chillán;No;No pertenece a ningún pueblo indígena;Hombre;13720;2017;16101
535;Chillán;Sí, en otra época del año;Diaguita;Hombre;99;2017;16101
536;Chillán;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;284;2017;16101
537;Chillán;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;10627;2017;16101
538;Chillán;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;579;2017;16101
539;Chillán Viejo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1986;2017;16103
540;Chillán Viejo;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;84;2017;16103
541;Chillán Viejo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;724;2017;16103
542;Chillán Viejo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1264;2017;16103
543;Chillán Viejo;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;146;2017;16103
544;Chillán Viejo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;708;2017;16103
545;Chillán Viejo;No;No pertenece a ningún pueblo indígena;Hombre;3582;2017;16103
546;Chillán Viejo;Si, ahora mismo;Mapuche;Mujer;345;2017;16103
547;Chillán Viejo;Sí, en otra época del año;Mapuche;Hombre;101;2017;16103
548;Chillán Viejo;No;No pertenece a ningún pueblo indígena;Mujer;6627;2017;16103
549;Chillán Viejo;No;Mapuche;Mujer;101;2017;16103
550;Chimbarongo;No;No pertenece a ningún pueblo indígena;Hombre;3123;2017;6303
551;Chimbarongo;Sí, en otra época del año;Mapuche;Hombre;70;2017;6303
552;Chimbarongo;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;126;2017;6303
553;Chimbarongo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;545;2017;6303
554;Chimbarongo;No;Mapuche;Mujer;118;2017;6303
555;Chimbarongo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1273;2017;6303
556;Chimbarongo;No;No pertenece a ningún pueblo indígena;Mujer;6811;2017;6303
557;Chimbarongo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;461;2017;6303
558;Chimbarongo;Sí, en otra época del año;Mapuche;Mujer;140;2017;6303
559;Chimbarongo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1578;2017;6303
560;Cholchol;Sí, en otra época del año;Mapuche;Hombre;244;2017;9121
561;Cholchol;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;42;2017;9121
562;Cholchol;No;No pertenece a ningún pueblo indígena;Hombre;168;2017;9121
563;Cholchol;Si, ahora mismo;Mapuche;Mujer;561;2017;9121
564;Cholchol;Si, ahora mismo;Mapuche;Hombre;364;2017;9121
565;Cholchol;No;No pertenece a ningún pueblo indígena;Mujer;263;2017;9121
566;Cholchol;No;Kawashkar o Alacalufes;Mujer;136;2017;9121
567;Cholchol;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;81;2017;9121
568;Cholchol;No;Mapuche;Mujer;1338;2017;9121
569;Cholchol;No;Mapuche;Hombre;653;2017;9121
570;Cholchol;Sí, en otra época del año;Mapuche;Mujer;226;2017;9121
571;Cholchol;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;127;2017;9121
572;Cholchol;No;Aimara;Mujer;68;2017;9121
573;Cholchol;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;15;2017;9121
574;Chonchi;No;No pertenece a ningún pueblo indígena;Hombre;1293;2017;10203
575;Chonchi;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;469;2017;10203
576;Chonchi;No;No pertenece a ningún pueblo indígena;Mujer;2684;2017;10203
577;Chonchi;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;572;2017;10203
578;Chonchi;Sí, en otra época del año;Mapuche;Mujer;184;2017;10203
579;Chonchi;No;Mapuche;Mujer;508;2017;10203
580;Chonchi;No;Mapuche;Hombre;385;2017;10203
581;Chonchi;Si, ahora mismo;Mapuche;Hombre;145;2017;10203
582;Chonchi;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;96;2017;10203
583;Chonchi;Si, ahora mismo;Mapuche;Mujer;53;2017;10203
584;Cisnes;Si, ahora mismo;Mapuche;Mujer;137;2017;11202
585;Cisnes;No;No pertenece a ningún pueblo indígena;Hombre;355;2017;11202
586;Cisnes;Si, ahora mismo;Mapuche;Hombre;84;2017;11202
587;Cisnes;Sí, en otra época del año;Mapuche;Hombre;51;2017;11202
588;Cisnes;Sí, en otra época del año;Mapuche;Mujer;29;2017;11202
589;Cisnes;No;No pertenece a ningún pueblo indígena;Mujer;424;2017;11202
590;Cisnes;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;91;2017;11202
591;Cisnes;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;115;2017;11202
592;Cisnes;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;51;2017;11202
593;Cisnes;No;Mapuche;Mujer;164;2017;11202
594;Cisnes;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;53;2017;11202
595;Cisnes;No;Mapuche;Hombre;60;2017;11202
596;Cobquecura;No;No pertenece a ningún pueblo indígena;Mujer;1428;2017;16202
597;Cobquecura;No;Mapuche;Mujer;6;2017;16202
598;Cobquecura;No;No pertenece a ningún pueblo indígena;Hombre;604;2017;16202
599;Cobquecura;No;Mapuche;Hombre;12;2017;16202
600;Cobquecura;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;42;2017;16202
601;Cobquecura;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;12;2017;16202
602;Cobquecura;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;5;2017;16202
603;Cobquecura;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;154;2017;16202
604;Cobquecura;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;48;2017;16202
605;Cochrane;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;25;2017;11301
606;Cochrane;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;92;2017;11301
